time,velocity,position,power
19.32865971944465,0.34136740161610335,6.563857536391187,49.14045071040921
20.32865971944465,0.34153937622875175,6.905311005347482,48.89137732947629
21.32865971944465,0.3417103872549336,7.246935967456846,48.64342607691366
22.32865971944465,0.3418804337276269,7.588731458364391,48.39660296648865
23.32865971944465,0.3420495147232083,7.930696513010848,48.150913928998705
24.32865971944465,0.34221762936115585,8.27283016552134,47.90636481227662
25.32865971944465,0.3423847768037764,8.615131449148018,47.66296138116851
26.32865971944465,0.34255095625597753,8.957599396299418,47.42070931745531
27.32865971944465,0.34271616696505175,9.300233038600012,47.17961421976518
28.32865971944465,0.3428804082204569,9.643031406944115,46.93968160349623
29.32865971944465,0.34304367935359126,9.985993531539613,46.700916900758344
30.32865971944465,0.34320597973756545,10.329118441947886,46.46332546032461
31.32865971944465,0.343367308786973,10.672405167124031,46.22691254759407
32.32865971944465,0.34352766595766165,11.015852735458035,45.991683344560435
33.32865971944465,0.34368705074650296,11.359460174816117,45.757642949790494
34.32865971944465,0.3438454626911616,11.703226512581798,45.524796378411324
35.32865971944465,0.34400290136986356,12.047150775696613,45.29314856210719
36.32865971944465,0.34415936640116285,12.391231990700508,45.06270434912423
37.32865971944465,0.3443148574437091,12.735469183772057,44.83346850428369
38.32865971944465,0.3444693741960122,13.079861380768428,44.6054457090055
39.32865971944465,0.34462291639620796,13.424407607265133,44.37864056133806
40.32865971944465,0.34477548382182266,13.769106888595527,44.15305757599763
41.32865971944465,0.34492707628953606,14.113958249890095,43.92870118441743
42.32865971944465,0.3450776936549456,14.45896071611547,43.705575734800675
43.32865971944465,0.34522733581232795,14.804113312113262,43.48368549218778
44.32865971944465,0.34537600269440166,15.14941506263858,43.263034638526314
45.32865971944465,0.3455236942720887,15.494864992398373,43.04362727275174
46.32865971944465,0.3456704105542752,15.84046212608953,42.82546741087578
47.32865971944465,0.34581615158757245,16.1862054884367,42.608558986081476
48.32865971944465,0.34596091745607715,16.532094104229888,42.39290584882729
49.32865971944465,0.34610470828113093,16.87812699836187,42.17851176695818
50.32865971944465,0.3462475242210803,17.224303195865264,41.96538042582383
51.32865971944465,0.34638936547103594,17.57062172194945,41.75351542840472
52.32865971944465,0.3465302322626316,17.917081602037182,41.5429202954459
53.32865971944465,0.34667012486378274,18.26368186180103,41.33359846559725
54.32865971944465,0.3468090435784452,18.610421527199517,41.125553295561865
55.32865971944465,0.34694698874637403,18.957299624513016,40.918788060249696
56.32865971944465,0.3470839607428809,19.30431518037948,40.71330595294081
57.32865971944465,0.3472199599785931,19.651467221829847,40.50911008545261
58.32865971944465,0.34735498689921124,19.998754776323235,40.30620348831657
59.32865971944465,0.34748904198526714,20.346176871781896,40.10458911095932
60.32865971944465,0.3476221257518822,20.69373253662594,39.90426982189164
61.32865971944465,0.3477542387485253,21.041420799807778,39.705248408904076
62.32865971944465,0.3478853815587706,21.389240690846368,39.50752757926787
63.32865971944465,0.348015554800056,21.737191239861204,39.311109959943145
64.32865971944466,0.34814475912344145,22.08527147760603,39.11599809779247
65.32865971944466,0.3482729952133667,22.433480435502375,38.92219445980228
66.32865971944466,0.34840026378741024,22.78181714567279,38.72970143330754
67.32865971944466,0.34852656559604805,23.130280640973876,38.53852132622479
68.32865971944466,0.34865190142241226,23.47886995502906,38.34865636728954
69.32865971944466,0.34877627208205,23.827584122261136,38.16010870630075
70.32865971944466,0.34889967842268316,24.17642217792453,37.97288041436905
71.32865971944466,0.3490221213239677,24.525383158137394,37.78697348417228
72.32865971944466,0.3491436016972535,24.874466099913395,37.60238983021615
73.32865971944466,0.34926412048534505,25.223670041193316,37.41913128909818
74.32865971944466,0.3493836786622613,25.57299402087634,37.237199619781286
75.32865971944466,0.3495022772329971,25.92243707885121,37.05659650386729
76.32865971944466,0.3496199172332845,26.271998256027025,36.87732354587945
77.32865971944466,0.3497365997293537,26.621676594363898,36.699382273549325
78.32865971944466,0.3498523258176969,26.971471136903332,36.522774138105284
79.32865971944466,0.34996709662482883,27.321380927798323,36.347500514571514
80.32865971944466,0.3500809133070513,27.67140501234333,36.17356270206652
81.32865971944466,0.3501937770502165,28.021542437003895,36.00096192410875
82.32865971944466,0.35030568906949056,28.371792249446074,35.829699328927184
83.32865971944466,0.3504166506091189,28.722153498565675,35.659775989774
84.32865971944466,0.35052666294219076,29.072625234517176,35.491192905245235
85.32865971944466,0.3506357273704056,29.423206508742467,35.323950999601514
86.32865971944466,0.3507438452238389,29.773896373999357,35.15805112309647
87.32865971944466,0.3508510178607096,30.124693884389814,34.99349405230714
88.32865971944466,0.3509572466671472,30.475598095388,34.830280490469576
89.32865971944466,0.35106253305696034,30.826608063868072,34.66841106781801
90.32865971944466,0.3511668784714056,31.17772284813172,34.50788634192684
91.32865971944466,0.35127028437895724,31.528941507935542,34.34870679805775
92.32865971944466,0.351372752275077,31.880263104518114,34.1908728495109
93.32865971944466,0.3514742836819857,32.231686700626874,34.03438483797715
94.32865971944466,0.35157488014843424,32.58321136054474,33.879243033897346
95.32865971944466,0.35167454324947667,32.93483615011661,33.725447636821336
96.32865971944466,0.3517732745862432,33.286560136775435,33.57299877577293
97.32865971944466,0.35187107578571386,33.63838238956826,33.42189650961763
98.32865971944466,0.3519679485004935,33.99030197918195,33.27214082743281
99.32865971944466,0.3520638944085874,34.342317977968676,33.12373164888139
100.32865971944466,0.3521589152131773,34.69442945997125,32.976668824588494
101.32865971944466,0.35225301264239905,35.04663550094814,32.83095213652113
102.32865971944466,0.35234618844911997,35.39893517839833,32.68658129837055
103.32865971944466,0.35243844441071825,35.75132757158596,32.54355595593773
104.32865971944466,0.35252978232886223,36.10381176156471,32.40187568752139
105.32865971944466,0.35262020402929123,36.45638683120194,32.26154000430789
106.32865971944466,0.35270971136159696,36.80905186520278,32.12254835076511
107.32865971944466,0.35279830619900554,37.16180595013372,31.984900105037493
108.32865971944466,0.352885990438161,37.5146481744462,31.848594579345086
109.32865971944466,0.3529727659989094,37.86757762849997,31.713631020382103
110.32865971944466,0.35305863482408373,38.220593404586104,31.5800086097211
111.32865971944466,0.3531435988792901,38.57369459694993,31.44772646421668
112.32865971944466,0.35322766015269413,38.92688030181364,31.316783636413458
113.32865971944466,0.3533108206548094,39.28014961739884,31.187179114953885
114.32865971944466,0.3533930824182858,39.6335016439487,31.05891182498951
115.32865971944466,0.35347444749769963,39.98693548375006,30.93198062859435
116.32865971944466,0.35355491796934385,40.34045024115513,30.806384325178197
117.32865971944466,0.3536344959310201,40.69404502260328,30.68212165190477
118.32865971944466,0.35371318350183134,41.047718936642276,30.55919128410815
119.32865971944466,0.35379098282197535,41.4014710939496,30.437591835713693
120.32865971944466,0.3538678960525393,41.755300607353384,30.317321859658456
121.32865971944466,0.35394392537529573,42.109206591853166,30.198379848314776
122.32865971944466,0.3540190729924988,42.463188164640584,30.080764233913744
123.32865971944466,0.354093341126682,42.817244445119634,29.96447338897142
124.32865971944466,0.3541667320204572,43.17137455492691,29.849505626715462
125.32865971944466,0.3542392479363134,43.5255776179516,29.735859201513456
126.32865971944466,0.35431089115641845,43.8798527603552,29.623532309302167
127.32865971944466,0.3543816639824202,44.234199110591135,29.512523088017986
128.32865971944466,0.35445156873524925,44.5886157994242,29.402829618029063
129.32865971944466,0.35452060775492283,44.94310195994957,29.294449922566695
130.32865971944466,0.3545887834003495,45.29765672761201,29.187381968160516
131.32865971944466,0.35465609804913506,45.65227924022446,29.08162366507167
132.32865971944466,0.35472255409738973,46.0069686379868,28.977172867728225
133.32865971944466,0.35478815395953534,46.3617240635042,28.87402737516239
134.32865971944466,0.35485290006811504,46.71654466180526,28.77218493144543
135.32865971944466,0.3549167948736029,47.07142958036016,28.671643226127134
136.32865971944466,0.3549798408442151,47.42637796909844,28.572399894672618
137.32865971944466,0.355042040465722,47.781388980426634,28.47445251890169
138.32865971944466,0.3551033962412615,48.13646176924574,28.377798627427477
139.32865971944466,0.35516391069115305,48.491595492968486,28.28243569609661
140.32865971944466,0.35522358635271306,48.8467893115365,28.188361148429312
141.32865971944466,0.35528242578007097,49.202042387437054,28.09557235605954
142.32865971944466,0.3553404315439871,49.557353885719984,28.004066639176084
143.32865971944466,0.3553976062316707,49.91272297401403,27.91384126696338
144.32865971944466,0.3554539524465997,50.268148822543345,27.824893458043093
145.32865971944466,0.3555094728083411,50.62363060414362,27.737220380915545
146.32865971944466,0.3555641699523727,50.97916749427805,27.650819154400764
147.32865971944466,0.35561804652990564,51.33475867105322,27.56568684808095
148.32865971944466,0.35567110520770834,51.69040331523472,27.481820482741746
149.32865971944466,0.3557233486679309,52.04610061026257,27.399217030814164
150.32865971944466,0.3557747796079314,52.40184974226662,27.317873416816152
151.32865971944466,0.3558254007401026,52.75764990008158,27.23778651779376
152.32865971944466,0.3558752147916995,53.113500275262,27.158953163763808
153.32865971944466,0.3559242245046688,53.46940006209702,27.08137013815366
154.32865971944466,0.355972432635479,53.82534845762506,27.005034178243154
155.32865971944466,0.3560198419549507,54.18134466164815,26.929941975605555
156.32865971944466,0.3560664552480896,54.537387876746266,26.8560901765474
157.32865971944466,0.3561122753139193,54.893477308291395,26.783475382549074
158.32865971944466,0.3561573049653152,55.24961216446152,26.71209415070476
159.32865971944466,0.35620154702884044,55.60579165625433,26.64194299416119
160.32865971944466,0.35624500434458106,55.962014997500866,26.57301838255754
161.32865971944466,0.35628767976598463,56.31828140487896,26.50531674246277
162.32865971944466,0.3563295761596973,56.67459009792645,26.438834457814945
163.32865971944466,0.3563706964054041,57.030940299054414,26.37356787035695
164.32865971944466,0.3564110433956687,57.38733123356004,26.30951328007488
165.32865971944466,0.3564506200357751,57.74376212963948,26.246666945632924
166.32865971944466,0.3564894292435699,58.100232218400414,26.185025084809613
167.32865971944466,0.3565274739493058,58.456740733874625,26.124583874932323
168.32865971944466,0.3565647570954856,58.81328691303029,26.065339453312255
169.32865971944466,0.35660128163670846,59.16986999578412,26.007287917675693
170.32865971944466,0.35663705053951544,59.52648922501342,25.950425326599056
171.32865971944466,0.35667206678223756,59.88314384656796,25.89474769993825
172.32865971944466,0.35670633335484375,60.239833109281655,25.84025101926177
173.32865971944466,0.35673985325879054,60.59655626498417,25.786931228279105
174.32865971944466,0.3567726295068723,60.95331256851226,25.734784233270418
175.32865971944466,0.3568046651230726,61.31010127772112,25.68380590351487
176.32865971944466,0.3568359631424167,61.66692165349546,25.63399207171724
177.32865971944466,0.35686652661082485,62.02377295976046,25.585338534434438
178.32865971944466,0.3568963585849663,62.38065446349263,25.537841052501122
179.32865971944466,0.356925462132115,62.73756543473043,25.491495351452926
180.32865971944466,0.35695384033000516,63.094505146584865,25.44629712195019
181.32865971944466,0.356981496266689,63.45147287524983,25.402242020200283
182.32865971944466,0.35700843304039487,63.80846790001236,25.35932566837653
183.32865971944466,0.35703465375938587,64.16548950326282,25.317543655040463
184.32865971944466,0.3570601615418201,64.52253697050466,25.276891535558523
185.32865971944466,0.3570849595156114,64.87960959036455,25.23736483252027
186.32865971944466,0.357109050818292,65.23670665460173,25.198959036153695
187.32865971944466,0.357132438596874,65.5938274581178,25.16166960474078
188.32865971944466,0.35715512600771426,65.95097129896612,25.125491965030832
189.32865971944466,0.35717711621637854,66.30813747836092,25.09042151265255
190.32865971944466,0.3571984123975069,66.66532530068653,25.056453612525452
191.32865971944466,0.3572190177346805,67.02253407350655,25.023583599268843
192.32865971944466,0.3572389354202887,67.37976310757239,24.99180677761129
193.32865971944466,0.35725816865539756,67.73701171683233,24.96111842279594
194.32865971944466,0.3572767206496189,68.09427921843995,24.931513780987085
195.32865971944466,0.3572945946209801,68.45156493276268,24.902988069674254
196.32865971944466,0.3573117937957954,68.80886818339008,24.875536478074686
197.32865971944466,0.3573283214085374,69.1661882971422,24.849154167534447
198.32865971944466,0.35734418070171003,69.52352460407751,24.823836271928105
199.32865971944466,0.3573593749257219,69.88087643750097,24.79957789805707
200.32865971944466,0.35737390733876057,70.2382431339719,24.77637412604727
201.32865971944466,0.3573877812066681,70.59562403331158,24.754220009742518
202.32865971944466,0.35740099980281714,70.95301847861091,24.733110577099673
203.32865971944466,0.3574135664079878,71.31042581623794,24.713040830579924
204.32865971944466,0.3574254843102453,71.66784539584509,24.694005747540757
205.32865971944466,0.35743675680481873,72.02527657037642,24.67600028062296
206.32865971944466,0.35744738719398117,72.38271869607487,24.659019358138373
207.32865971944466,0.35745737878692874,72.74017113248895,24.643057884457537
208.32865971944466,0.35746673489966285,73.09763324247997,24.628110740391122
209.32865971944466,0.35747545885487153,73.4551043922284,24.614172783574343
210.32865971944466,0.3574835539818126,73.81258395124085,24.60123884884627
211.32865971944466,0.3574910236161967,74.1700712923564,24.589303748630204
212.32865971944466,0.35749787110007253,74.52756579175285,24.578362273310095
213.32865971944466,0.35750409978171094,74.88506682895344,24.56840919160638
214.32865971944466,0.3575097130154919,75.24257378683255,24.559439250950742
215.32865971944466,0.35751471416179087,75.60008605162197,24.551447177856407
216.32865971944466,0.3575191065868659,75.95760301291689,24.54442767829115
217.32865971944466,0.3575228936627469,76.31512406368164,24.53837543804381
218.32865971944466,0.35752607876712383,76.67264860025533,24.53328512309232
219.32865971944466,0.3575286652832374,77.03017602235768,24.529151379968365
220.32865971944466,0.3575306565997689,77.38770573309422,24.525968836120985
221.32865971944466,0.35753205611073213,77.745237138962,24.523732100278266
222.32865971944466,0.3575328672153655,78.1027696498546,24.522435762805863
223.32865971944466,0.3575330933180249,78.46030267906742,24.522074396066337
224.32865971944466,0.35753273782807704,78.81783564330277,24.522642554774713
225.32865971944466,0.3575318041597947,79.17536796267476,24.52413477635132
226.32865971944466,0.35753029573225076,79.53289906071416,24.526545581276192
227.32865971944466,0.357528215969215,79.89042836437325,24.529869473437945
228.32865971944466,0.35752556829905024,80.2479553040303,24.53410094048274
229.32865971944466,0.3575223561546099,80.60547931349419,24.53923445416075
230.32865971944466,0.3575185829731357,80.96299983000897,24.54526447067151
231.32865971944466,0.35751425219615696,81.32051629425793,24.552185431005576
232.32865971944466,0.3575093672693897,81.67802815036812,24.559991761285964
233.32865971944466,0.35750393164263705,82.0355348459143,24.568677873107198
234.32865971944466,0.3574979487696898,82.39303583192303,24.578238163872566
235.32865971944466,0.35749142210822876,82.75053056287662,24.588667017127896
236.32865971944466,0.3574843551197262,83.10801849671702,24.59995880289578
237.32865971944466,0.35747675126934264,83.46549909469101,24.61210787801719
238.32865971944466,0.357468614025864,83.82297182166397,24.625108586426357
239.32865971944466,0.3574599468615502,84.1804361460883,24.638955259567727
240.32865971944466,0.3574507532520725,84.53789153985666,24.653642216668988
241.32865971944466,0.3574410366764227,84.89533747826592,24.66916376505882
242.32865971944466,0.35743080061681537,85.2527734402425,24.68551420049483
243.32865971944466,0.3574200485585716,85.61019890800515,24.702687807519663
244.32865971944466,0.3574087839900731,85.96761336720664,24.720678859704478
245.32865971944466,0.35739701040263955,86.32501630703406,24.73948162001302
246.32865971944466,0.3573847312904391,86.68240722020963,24.75909034111258
247.32865971944466,0.35737195015040213,87.03978560296419,24.779499265678812
248.32865971944466,0.3573586704821322,87.3971509550241,24.800702626703703
249.32865971944466,0.3573448957878162,87.75450277961244,24.822694647803146
250.32865971944466,0.3573306295721362,88.11184058329415,24.845469543522558
251.32865971944466,0.3573158753421963,88.46916387629365,24.869021519615597
252.32865971944466,0.35730063660739864,88.82647217246219,24.89334477340418
253.32865971944466,0.3572849168793825,89.18376498912767,24.918433494036417
254.32865971944466,0.35726871967194246,89.54104184705633,24.944281862776776
255.32865971944466,0.35725204850093384,89.8983022706797,24.9708840533152
256.32865971944466,0.35723490688418297,90.25554578775265,24.998234232068487
257.32865971944466,0.3572172983414295,90.61277192949585,25.02632655842857
258.32865971944466,0.3571992263942204,90.9699802306953,25.05515518508588
259.32865971944466,0.35718069456582824,91.32717022970229,25.08471425831583
260.32865971944466,0.35716170638117234,91.68434146840546,25.114997918256066
261.32865971944466,0.3571422653667385,92.04149349221632,25.146000299186653
262.32865971944466,0.3571223750504979,92.39862585006932,25.177715529811366
263.32865971944466,0.3571020389618322,92.75573809426506,25.210137733525542
264.32865971944466,0.3570812606314519,93.11282978078872,25.24326102869543
265.32865971944466,0.35706004359129684,93.46990046927631,25.277079528964226
266.32865971944466,0.3570383913744782,93.82694972286218,25.31158734349046
267.32865971944466,0.35701630751520413,94.18397710813936,25.346778577211683
268.32865971944466,0.3569937955486889,94.540982195387,25.382647331133384
269.32865971944466,0.3569708590110873,94.89796455822525,25.4191877025758
270.32865971944466,0.3569475014394273,95.25492377375757,25.456393785423316
271.32865971944466,0.35692372637151837,95.61185942266992,25.49425967041016
272.32865971944466,0.35689953734587765,95.96877108922945,25.532779445377958
273.32865971944466,0.35687493790165886,96.32565836125545,25.57194719552565
274.32865971944466,0.35684993157857947,96.68252083010391,25.61175700366362
275.32865971944466,0.3568245219168478,97.03935809066641,25.652202950463728
276.32865971944466,0.3567987124571014,97.39616974121182,25.693279114693443
277.32865971944466,0.3567725067403169,97.75295538370503,25.734979573490207
278.32865971944466,0.3567459083077348,98.10971462377184,25.77729840261506
279.32865971944466,0.35671892070080213,98.46644707054506,25.820229676672895
280.32865971944466,0.35669154746110737,98.82315233662389,25.86376746934593
281.32865971944466,0.3566637921302925,99.17983003830057,25.907905853661845
282.32865971944466,0.35663565825001003,99.53647979521418,25.952638902188095
283.32865971944466,0.3566071493618461,99.89310123049191,25.997960687280777
284.32865971944466,0.35657826900724426,100.24969397084764,26.04386528132993
285.32865971944466,0.3565490207274377,100.60625764657985,26.0903467569892
286.32865971944466,0.35651940806338583,100.96279189154139,26.13739918739987
287.32865971944466,0.3564894345557091,101.31929634312297,26.18501664641388
288.32865971944466,0.3564591037446241,101.67577064225156,26.23319320881668
289.32865971944466,0.35642841916989326,102.03221443323096,26.28192295052482
290.32865971944466,0.3563973843707296,102.38862736405973,26.33119994885394
291.32865971944466,0.3563660028857412,102.74500908639497,26.38101828272225
292.32865971944466,0.3563342782528781,103.10135925539774,26.431372032848987
293.32865971944466,0.35630221400937334,103.45767752969168,26.482255281960946
294.32865971944466,0.35626981369166005,103.81396357158833,26.533662115034907
295.32865971944466,0.35623708083534805,104.17021704674066,26.585586619445593
296.32865971944466,0.3562040189751401,104.52643762428356,26.638022885207437
297.32865971944466,0.3561706316447689,104.8826249769312,26.6909650051816
298.32865971944466,0.35613692237693706,105.23877878097406,26.74440707527807
299.32865971944466,0.35610289470325934,105.59489871624808,26.798343194651764
300.32865971944466,0.35606855215420624,105.95098446611756,26.85276746589574
301.32865971944466,0.3560338982590461,106.30703571747213,26.907673995235353
302.32865971944466,0.3559989365458062,106.66305216056774,26.963056892691245
303.32865971944466,0.3559636705411727,107.01903348934229,27.01891027233727
304.32865971944466,0.355928103770455,107.37497940137908,27.0752282524559
305.32865971944466,0.3558922397575347,107.73088959775167,27.132004955715008
306.32865971944466,0.35585608202481567,108.08676378298192,27.18923450934429
307.32865971944466,0.35581963409314343,108.44260166526385,27.246911045356505
308.32865971944466,0.3557828994818022,108.7984029561177,27.305028700645302
309.32865971944466,0.35574588170842447,109.15416737052921,27.36358161722102
310.32865971944466,0.3557085842889409,109.50989462704574,27.42256394237935
311.32865971944466,0.3556710107375275,109.86558444777275,27.48196982887527
312.32865971944466,0.3556331645665546,110.22123655834206,27.541793435090987
313.32865971944466,0.3555950492865381,110.5768506878943,27.60202892519977
314.32865971944466,0.35555666840608874,110.93242656907516,27.66267046933235
315.32865971944466,0.35551802543188443,111.28796393787668,27.72371224370282
316.32865971944466,0.35547912386856667,111.64346253395018,27.785148430857202
317.32865971944466,0.35543996721872234,111.99892210056927,27.846973219782033
318.32865971944466,0.35540055898283773,112.35434238447496,27.9091808060574
319.32865971944466,0.355360902659254,112.7097231358333,27.97176539200691
320.32865971944466,0.3553210017440927,113.06506410845694,28.03472118689177
321.32865971944466,0.35528085973126927,113.42036505946119,28.09804240696569
322.32865971944466,0.35524048011239856,113.77562574940143,28.161723275699952
323.32865971944466,0.3551998663767576,114.13084594236808,28.225758023914008
324.32865971944466,0.3551590220112387,114.48602540598239,28.290140889923862
325.32865971944466,0.35511795050030626,114.8411639113643,28.35486611967906
326.32865971944466,0.35507665532595517,115.19626123311427,28.419927966899344
327.32865971944466,0.3550351399676676,115.55131714930924,28.48532069321071
328.32865971944466,0.3549934079023954,115.90633144134421,28.55103856824019
329.32865971944466,0.35495146260445504,116.26130389424225,28.617075869847277
330.32865971944466,0.3549093075455263,116.61623429661707,28.683426884190453
331.32865971944466,0.3548669461946096,116.97112244051891,28.750085905857894
332.32865971944466,0.3548243820179893,117.3259681213919,28.817047237986742
333.32865971944466,0.3547816184791642,117.6807711382929,28.88430519243358
334.32865971944466,0.3547386590388767,118.03553129355043,28.951854089787545
335.32865971944466,0.35469550715501663,118.3902483929001,29.01968825958005
336.32865971944466,0.3546521662825941,118.74492224557818,29.087802040384894
337.32865971944466,0.35460863987370156,119.09955266431682,29.156189779932365
338.32865971944466,0.3545649313774765,119.45413946531166,29.224845835222865
339.32865971944466,0.3545210442400676,119.80868246820334,29.29376457263337
340.32865971944466,0.3544769819045993,120.16318149607291,29.36294036802411
341.32865971944466,0.35443274781116396,120.51763637528448,29.432367606802654
342.32865971944466,0.35438834539671615,120.87204693579167,29.502040684138045
343.32865971944466,0.3543437780950877,121.22641301109982,29.57195400498598
344.32865971944466,0.3542990493369487,121.58073443811304,29.642101984196195
345.32865971944466,0.35425416254977854,121.93501105709153,29.712479046604436
346.32865971944466,0.3542091211578022,122.28924271186749,29.78307962717576
347.32865971944466,0.3541639285820333,122.6434292495074,29.853898170980425
348.32865971944466,0.3541185882401776,122.99757052044556,29.924929133387344
349.32865971944466,0.35407310354661736,123.35166637857601,29.996166980129498
350.32865971944466,0.35402747791237993,123.70571668124725,30.067606187391508
351.32865971944466,0.35398171474510787,124.05972128923001,30.139241241895757
352.32865971944466,0.35393581744903324,124.4136800666982,30.21106664097905
353.32865971944466,0.3538897894249495,124.76759288122412,30.283076892672828
354.32865971944466,0.35384363407021224,125.1214596036226,30.355266515735874
355.32865971944466,0.35379735477863655,125.4752801082531,30.42763003984972
356.32865971944466,0.3537509549405254,125.8290542729821,30.500162005604846
357.32865971944466,0.35370443794263523,126.18278197903147,30.572856964586222
358.32865971944466,0.353657807168155,126.53646311093596,30.645709479436125
359.32865971944466,0.35361106599664893,126.89009755675605,30.718714123971647
360.32865971944466,0.35356421780411235,127.24368520774392,30.79186548312588
361.32865971944466,0.35351726596287586,127.59722595847515,30.865158153122643
362.32865971944466,0.353470213841601,127.95071970693898,30.938586741509603
363.32865971944466,0.3534230648052558,128.30416635453264,31.012145867219328
364.32865971944466,0.3533758222150929,128.65756580602928,31.085830160627484
365.32865971944466,0.35332848942863093,129.01091796955856,31.159634263602108
366.32865971944466,0.35328106979963425,129.36422275660175,31.2335528295569
367.32865971944466,0.35323356667812306,129.71748008183778,31.307580523454583
368.32865971944466,0.3531859834102737,130.07068986344055,31.381712021979652
369.32865971944466,0.3531383233384599,130.42385202304155,31.455942013492628
370.32865971944466,0.3530905898012243,130.7769664855802,31.530265198089346
371.32865971944466,0.3530427861332645,131.13003317926126,31.604676287637943
372.32865971944466,0.35299491566538305,131.4830520357646,31.67917000587027
373.32865971944466,0.35294698172455513,131.8360229899156,31.75374108828935
374.32865971944466,0.3528989876338351,132.1889459798145,31.82838428232602
375.32865971944466,0.3528509367123625,132.5418209469254,31.9030943473408
376.32865971944466,0.35280283227534553,132.89464783607002,31.977866054658104
377.32865971944466,0.3527546776340464,133.24742659539586,32.05269418759739
378.32865971944466,0.35270647609577077,133.60015717635696,32.12757354149714
379.32865971944466,0.35265823096385507,133.95283953370887,32.202498923740116
380.32865971944466,0.35260994553768543,134.30547362535637,32.27746515372935
381.32865971944466,0.35256162311260325,134.65805941264622,32.3524670630387
382.32865971944466,0.3525132669799572,135.0105968603304,32.42749949533454
383.32865971944466,0.3524648804270817,135.36308593641795,32.50255730641182
384.32865971944466,0.3524164667372897,135.71552661213312,32.57763536420464
385.32865971944466,0.35236802918983195,136.06791886212156,32.652728548851094
386.32865971944466,0.3523195710599727,136.42026266412566,32.7278317525726
387.32865971944466,0.35227109561890224,136.7725579991117,32.802939879808584
388.32865971944466,0.35222260613375267,137.12480485135708,32.8780478471878
389.32865971944466,0.35217410586758846,137.47700320844424,32.95315058353909
390.32865971944466,0.3521255980794002,137.82915306122905,33.02824302989527
391.32865971944466,0.3520770860241012,138.18125440382155,33.103320139492325
392.32865971944466,0.3520285729525241,138.53330723358084,33.17837687776666
393.32865971944466,0.3519800621114463,138.8853115509651,33.253408222307996
394.32865971944466,0.3519315567435036,139.23726735981984,33.32840916298311
395.32865971944466,0.351883060087252,139.58917466734093,33.40337470182992
396.32865971944466,0.35183457537715224,139.94103348392898,33.47829985306993
397.32865971944466,0.3517861058435712,140.29284382314833,33.5531796430939
398.32865971944466,0.35173765471274954,140.64460570192907,33.62800911049803
399.32865971944466,0.3516892252068848,140.99631914024812,33.702783305942134
